line_item,order_id,date_submitted,month_submitted,department,discount_amount,product_name,product_id,qty,price,category,color,size
2993,23286,8/4/2021,August,Learning Solutions Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,M
2994,23287,8/4/2021,August,Learning Solutions Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,M
2995,23288,8/4/2021,August,Learning Solutions Center,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
2996,23289,8/4/2021,August,Learning Solutions Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
2997,23290,8/4/2021,August,Learning Solutions Center,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Red/Black,M
2998,23291,8/4/2021,August,Community Pediatric and Adolescent Medicine,0,SWEATER KNIT FLEECE (ASHTON),9890,1,66,Men's,Heather Black,3XL
2999,23291,8/4/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,77,Men's,Dark Loden,4XL
3000,23292,8/4/2021,August,Community Pediatric and Adolescent Medicine,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,S
3001,23292,8/4/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,M
3002,23293,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,62,Ladies',Dark Ash,3XL
3003,23294,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,XL
3004,23295,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
3005,23295,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
3006,23296,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Black,L
3007,23296,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
3008,23297,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,M
3009,23298,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Black,2XL
3010,23299,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,S
3011,23300,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,XS
3012,23301,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
3013,23302,8/6/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,L
3014,23303,8/6/2021,August,Community Pediatric and Adolescent Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,L
3015,23303,8/6/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,L
3016,23304,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Heather Blue,L
3017,23305,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,M
3018,23305,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,L
3019,23306,8/6/2021,August,Learning Solutions Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,XS
3020,23306,8/6/2021,August,Learning Solutions Center,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,S
3021,23307,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Black,L
3022,23308,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,M
3023,23309,8/6/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,L
3024,23310,8/9/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,L
3025,23311,8/9/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,M
3026,23312,8/9/2021,August,Department of Laboratory Medicine and Pathology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
3027,23313,8/10/2021,August,Learning Solutions Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,M
3028,23314,8/10/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,M
3029,23315,8/10/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Heather Eggplant,M
3030,23316,8/10/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Navy/Charcoal,XL
3031,23316,8/10/2021,August,Community Pediatric and Adolescent Medicine,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,XL
3032,23317,8/10/2021,August,Learning Solutions Center,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,L
3033,23317,8/10/2021,August,Learning Solutions Center,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Black,L
3034,23318,8/10/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Black,2XL
3035,23319,8/11/2021,August,Department of Laboratory Medicine and Pathology,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,76,Men's,Black,4XL
3036,23320,8/11/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
3037,23321,8/11/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,XS
3038,23322,8/11/2021,August,Surgical Services Otorhinolaryngology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,L
3039,23323,8/11/2021,August,Learning Solutions Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,L
3040,23323,8/11/2021,August,Learning Solutions Center,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
3041,23324,8/11/2021,August,Learning Solutions Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,XL
3042,23324,8/11/2021,August,Learning Solutions Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
3043,23325,8/11/2021,August,Surgical Services Otorhinolaryngology,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,L
3044,23326,8/12/2021,August,Surgical Services Otorhinolaryngology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,L
3045,23327,8/12/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,71,Men's,Dark Loden,2XL
3046,23328,8/12/2021,August,Surgical Services Otorhinolaryngology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,XL
3047,23329,8/12/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
3048,23330,8/12/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Black,XL
3049,23331,8/12/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,M
3050,23332,8/12/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
3051,23333,8/12/2021,August,Department of Nursing Neonatal ICU,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,XL
3052,23334,8/13/2021,August,Department of Laboratory Medicine and Pathology,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Plum,XL
3053,23335,8/13/2021,August,Department of Laboratory Medicine and Pathology,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,L
3054,23336,8/13/2021,August,Community Pediatric and Adolescent Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,XL
3055,23337,8/13/2021,August,Surgical Services Otorhinolaryngology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,58,Men's,Dark Ash,4XL
3056,23338,8/13/2021,August,Neonatal Intensive Care Unit,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Cobalt/Charcoal,L
3057,23339,8/13/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,L
3058,23340,8/13/2021,August,Neonatal Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Cream,2XL
3059,23341,8/14/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
3060,23342,8/14/2021,August,Neonatal Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Wild Berry,M
3061,23343,8/14/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Silver,L
3062,23344,8/15/2021,August,Department of Nursing Neonatal ICU,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,M
3063,23345,8/15/2021,August,Neonatal Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Blue,XL
3064,23346,8/15/2021,August,Department of Nursing Neonatal ICU,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,M
3065,23347,8/16/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Royal Blue,2XL
3066,23348,8/16/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Burnt Orange/Charcoal,XL
3067,23349,8/16/2021,August,Department of Nursing Neonatal ICU,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
3068,23350,8/16/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Royal Blue/Black,XL
3069,23351,8/16/2021,August,Neonatal Intensive Care Unit,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,L
3070,23352,8/16/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
3071,23353,8/16/2021,August,Department of Nursing Neonatal ICU,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,S
3072,23354,8/16/2021,August,Learning Solutions Center,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Space Grey,S
3073,23355,8/16/2021,August,Community Pediatric and Adolescent Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Heather Plum,2XL
3074,23356,8/16/2021,August,Department of Nursing Neonatal ICU,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Teal,L
3075,23356,8/16/2021,August,Department of Nursing Neonatal ICU,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Dark Loden,L
3076,23356,8/16/2021,August,Department of Nursing Neonatal ICU,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,XL
3077,23357,8/16/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,XL
3078,23358,8/17/2021,August,Learning Solutions Center,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XL
3079,23358,8/17/2021,August,Learning Solutions Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,XL
3080,23359,8/17/2021,August,Surgical Services Otorhinolaryngology,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Navy/Charcoal,XL
3081,23360,8/17/2021,August,Surgical Services Otorhinolaryngology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,M
3082,23361,8/17/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,M
3083,23362,8/17/2021,August,Community Pediatric and Adolescent Medicine,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Teal,2XL
3084,23363,8/17/2021,August,Surgical Services Otorhinolaryngology,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Navy/Charcoal,L
3085,23364,8/17/2021,August,Community Pediatric and Adolescent Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Black,2XL
3086,23365,8/18/2021,August,Department of Laboratory Medicine and Pathology,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Dark Blue,S
3087,23366,8/18/2021,August,Community Pediatric and Adolescent Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,S
3088,23367,8/18/2021,August,Cardiovascular Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,XL
3089,23368,8/18/2021,August,Cardiovascular Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,S
3090,23369,8/18/2021,August,Cardiovascular Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,S
3091,23370,8/18/2021,August,Cardiovascular Medicine,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Heather Blue,L
3092,23371,8/18/2021,August,Cardiovascular Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
3093,23372,8/18/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,M
3094,23373,8/18/2021,August,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
3095,23373,8/18/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,XS
3096,23374,8/18/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
3097,23375,8/18/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,62,Ladies',Black,3XL
3098,23376,8/18/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,L
3099,23377,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,M
3100,23378,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,77,Ladies',Dark Ash/Black,3XL
3101,23379,8/19/2021,August,Cardiovascular Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,S
3102,23380,8/19/2021,August,Surgical Services Otorhinolaryngology,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Silver,M
3103,23381,8/19/2021,August,Surgical Services Otorhinolaryngology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,XL
3104,23382,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,L
3105,23383,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Dark Ash,L
3106,23384,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,XS
3107,23385,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,S
3108,23386,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Heather Plum,2XL
3109,23387,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,L
3110,23388,8/19/2021,August,Community Pediatric and Adolescent Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,58,Men's,Dark Ash,4XL
3111,23389,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XL
3112,23390,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,77,Ladies',Dark Ash/Black,3XL
3113,23391,8/19/2021,August,Cardiovascular Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Dark Ash,M
3114,23392,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,M
3115,23393,8/19/2021,August,Cardiovascular Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
3116,23394,8/19/2021,August,Department of Nursing Neonatal ICU,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Plum,XL
3117,23395,8/19/2021,August,Department of Laboratory Medicine and Pathology,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,47,Men's,Black,5XL
3118,23396,8/20/2021,August,Cardiovascular Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,2,64,Ladies',Black,L
3119,23397,8/20/2021,August,Department of Nursing Neonatal ICU,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,S
3120,23398,8/20/2021,August,Department of Laboratory Medicine and Pathology,25,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
3121,23399,8/20/2021,August,Surgical Services Otorhinolaryngology,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,68,Men's,Dark Ash,2XL
3122,23400,8/20/2021,August,Surgical Services Otorhinolaryngology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,S
3123,23401,8/20/2021,August,Cardiovascular Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,S
3124,23402,8/22/2021,August,Department of Nursing Neonatal ICU,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Cream/Charcoal,2XL
3125,23403,8/23/2021,August,Department of Nursing Neonatal ICU,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
3126,23404,8/23/2021,August,Community Pediatric and Adolescent Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,L
3127,23405,8/23/2021,August,Cardiovascular Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,S
3128,23406,8/23/2021,August,Surgical Services Otorhinolaryngology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,M
3129,23407,8/23/2021,August,Surgical Services Otorhinolaryngology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,77,Ladies',Dark Ash/Black,3XL
3130,23409,8/23/2021,August,Department of Nursing Neonatal ICU,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,M
3131,23410,8/23/2021,August,Department of Nursing Neonatal ICU,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
3132,23411,8/23/2021,August,Community Pediatric and Adolescent Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,L
3133,23412,8/23/2021,August,Department of Nursing Neonatal ICU,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
3134,23412,8/23/2021,August,Department of Nursing Neonatal ICU,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Dark Ash,M
3135,23413,8/23/2021,August,Department of Nursing Neonatal ICU,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,S
3136,23414,8/24/2021,August,Department of Nursing Neonatal ICU,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,L
3137,23415,8/24/2021,August,Cardiovascular Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,L
3138,23416,8/24/2021,August,Community Pediatric and Adolescent Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Black/Charcoal,XL
3139,23417,8/24/2021,August,Cardiovascular Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
3140,23418,8/24/2021,August,Community Pediatric and Adolescent Medicine,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,40,Men's,Black,2XL
3141,23418,8/24/2021,August,Community Pediatric and Adolescent Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,53,Men's,Dark Ash,2XL
3142,23419,8/24/2021,August,Cardiovascular Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,S
3143,23420,8/24/2021,August,Cardiovascular Medicine,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
3144,23421,8/24/2021,August,Learning Solutions Center,5,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,XL
3145,23421,8/24/2021,August,Learning Solutions Center,5,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,XL
3146,23421,8/24/2021,August,Learning Solutions Center,5,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,XL
3147,23421,8/24/2021,August,Learning Solutions Center,5,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
3148,23422,8/24/2021,August,Cardiovascular Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,S
3149,23423,8/25/2021,August,Cardiovascular Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Carbon,M
3150,23423,8/25/2021,August,Cardiovascular Medicine,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,2,68,Men's,Black/Charcoal,M
3151,23424,8/25/2021,August,Cardiovascular Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Heather Eggplant,2XL
3152,23425,8/25/2021,August,Cardiovascular Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,S
3153,23426,8/25/2021,August,Medical/Surgical Transplant,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,S
3154,23427,8/25/2021,August,Surgical Services Otorhinolaryngology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Periwinkle,M
3155,23428,8/25/2021,August,Neonatal Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XS
3156,23430,8/26/2021,August,Medical/Surgical Transplant,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,M
3157,23431,8/26/2021,August,Cosmetic Center,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,68,Ladies',Black,2XL
3158,23431,8/26/2021,August,Cosmetic Center,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,2,64,Ladies',Black,S
